id,ordemdecompra,categoria,descricao,parcelamento,numcard,datacompra,previsao,qtd,fornecedor,recebido,medida
1614,4210256112,Acessorios Avulsos,DOBRADIÇA INVISIVEL 3D,0,,,,4,ESCRITORIO,2025-03-26,
1615,4210256112,Acessorios Avulsos,PULSADOR ADEGA E HOME / PEGAR COM DARCI,0,,,,4,ESCRITORIO,2025-03-26,
1616,4210271102,Vidro / Espelho,VIDRO INCOLOR 6MM 740X310 MM,0,,,,1,VALTER,2025-04-15,
1617,4200570301,Serralheria,SUPORTE METALON - GRAPA,0,,2025-03-27,2025-04-28,3,METAL ITALO,2025-05-05,
1618,4210263509,Porta de Aluminio,"PORTA DESL ESPELHO PRATA, PERFIL FINO E PUX ABA 100 PRETO 1141 X 566",0,,2025-04-22,2025-05-07,1,VALTER,2025-05-08,1141 X 566
1619,4210263510,,"PORTA DESL ESPELHO PRATA, PERFIL FINO E PUX ABA 100 PRATA 1091 X 890",0,,2025-04-22,,1,VALTER,2025-05-08,1091 X 890
1620,4210256109,Acessorios Avulsos,CORREDIÇA INVISIVEL 400MM,0,,,,7,ESTOQUE,2025-03-28,
1621,4210256109,Acessorios Avulsos,CORREDIÇA INVISIVEL 500MM,0,,,,12,ESTOQUE,2025-03-28,
1622,4210256109,Acessorios Avulsos,CORREDIÇA INVISIVEL 450MM,0,,,,15,ESTOQUE,2025-03-28,
1623,4210256109,Porta de Aluminio,PORTA CORRER REFL. BRONZE PX 098 / PERFIL BRONZE 2440 X 965,0,,2025-03-26,2025-04-10,2,VALTER,2025-04-16,2440 X 965
1624,4210256109,Porta de Aluminio,PORTA CORRER REFL. BRONZE PX 098 / PERFIL BRONZE 2144 X 945,0,,2025-03-26,2025-04-10,2,VALTER,2025-04-16,2144 X 945
1625,4210256109,Vidro / Espelho,ESPELHO 2500 X 797 X 4MM,0,,,,1,VALTER,2025-04-25,2500X797
1626,4210256109,Acessorios Avulsos,KIT RO 82 C/ AMORTECEDOR FE 9008 EMBUTIDO,0,,2025-04-30,2025-05-06,1,VALTER,2025-05-06,
1627,4210256109,Acessorios Avulsos,TRILHO RM 003   1574MM,0,,,,1,VALTER,2025-05-09,1574MM
1628,4210256109,Acessorios Avulsos,DOBRADIÇA 3D INVISIVEL,0,,,,4,ESTOQUE,2025-03-29,
1629,4210256109,Acessorios Avulsos,FECHADURA FECHO ROLETE 1 LADO CROMADA,0,,,,1,,2025-05-08,
1630,4210267505,Vidro / Espelho,vidro incolor 8mm  833 x 292,0,,2025-04-05,2025-04-20,1,valter,2025-04-16,833 x 292 x 8mm
1631,4210267505,Acessorios Avulsos,suporte invisivel parabold 3/8 x 80mm,0,,2025-04-05,,4,estoque,2025-04-05,3/8 x 80mm
1632,4210266501,Vidro / Espelho,ESPELHO 4MM 1023 X 317 X 4MM,0,,2025-04-29,2025-05-14,2,VALTER,2025-05-08,1023 X 317 X 4MM
1633,4210272101,Acessorios Avulsos,CAIXA DE TOMADA 3 TOMADAS EMBUTIR,0,,2025-04-14,2025-04-17,2,,2025-04-15,210x140
1634,4210267901,Acessorios Avulsos,PERFIL LED R1,0,,,,0,,2025-04-14,
1635,4210267901,Acessorios Avulsos,PORTA VASSOURAS,0,,,,1,,2025-04-14,
1636,4210267802,Acessorios Avulsos,PUXADOR ROMA 8015 ALTERNATIVA BRONZE,0,,,,12,,2025-04-14,82mm
1637,4210263508,Acessorios Avulsos,LIXEIRA DUPLA C/ BLINDAGEM 2067 SCHIMIT,0,,,,1,,2025-04-14,
1638,4210263508,Cabide,CABIDEIRO C/ REFORÇO,0,,,,1,,2025-04-14,
1639,4210263502,Acessorios Avulsos,FECHO MACAQUINHO ROLETE,0,,2025-04-22,2025-04-22,2,,2025-04-22,
1640,1000000242,Acessorios Avulsos,PUXADOR FIRENZE 7015 PRETO 146MM ALTERNATIVA,0,,,,2,ESTOQUE,2025-05-08,146MM
1641,1000000242,Acessorios Avulsos,PORTA UTENSILIOS  125 X 95 X 125MM,0,,2025-04-14,2025-04-17,4,,2025-04-17,
1642,4210272602,Acessorios Avulsos,GRAPA EM METALON P/ MESA  400 MM,0,,2025-04-29,,2,METAL ITALO,2025-05-05,400mm
1643,4210272602,Vidro / Espelho,VIDRO INCOLOR 6MM,0,,2025-04-29,2025-05-14,2,VALTER,2025-05-08,230 X 426 X 6MM
1644,4210272603,Acessorios Avulsos,RODIZIOS FIXOS PARA MESA,0,,2025-04-14,2025-04-17,4,,2025-04-22,50mm
1645,4210272604,Porta de Aluminio,PORTA ALUMINIO PERFIL ZERO BRONZE C/ PX. ABA 10cm,0,,2025-04-22,2025-05-07,6,VALTER,2025-05-08,754x441
1646,4210272605,Acessorios Avulsos,SAPATA NIVELADORA,0,,,,10,,2025-04-14,
1647,4210272606,Acessorios Avulsos,FECHADURA C/ CHAVE,0,,,,1,,2025-04-14,
1648,4210271201,Acessorios Avulsos,PORTA VASSOURAS,0,,,,1,,2025-04-14,
1649,4200571501,Porta de Aluminio,PORTA DE VIDRO INCOLOR PERFIL FINO PRETO 2000 X 495 MM,0,,2025-04-29,2025-05-14,1,VALTER,2025-05-20,2000 X 495
1650,4200571501,Vidro / Espelho,VIDRO 8mm INCOLOR 460 X 300 X 8 MM,0,,2025-04-29,2025-05-14,4,VALTER,2025-05-08,460 X 300 X 8MM
1651,4200571502,Acessorios Avulsos,PASTA SUSPENSA,0,,,,1,,2025-04-14,
1652,4200571502,Porta de Aluminio,PORTA VIDRO REFLECTA BRONZE PERIL ALUMINIO PRATA 845 X 309 MM,0,,2025-04-29,2025-05-14,2,VALTER,2025-05-20,845 X 309
1653,4200569501,Porta de Aluminio,PORTA ESPELHO PRATA C/ PUX 098 PRATA 2414 X 397,0,,2025-05-07,2025-05-22,3,VALTER,2025-05-28,2414 X 397
1654,4200569501,Porta de Aluminio,PORTA REFLECTA PRATA PERFIL OCULTO PUX. ABA 82MM 865 X 398,0,,2025-05-07,2025-05-22,1,VALTER,2025-05-28,865 X 398
1655,4200569501,Vidro / Espelho,VIDRO INCOLOR 8mm   362 X 110MM,0,,2025-05-07,2025-05-22,3,VALTER,2025-05-20,362 X 110 MM
1656,4200569501,Vidro / Espelho,ESPELHO 4mm 506 X 360MM,0,,2025-05-07,2025-05-22,1,VALTER,2025-05-20,506x360
1657,4200569506,Acessorios Avulsos,PORTA VASSOURAS,0,,,,1,,2025-04-14,
1658,4200569504,Serralheria,ESTRUTURA METALON  1140 X 320MM,0,,2025-05-07,2025-06-09,2,METAL ITALO,2025-06-06,1140 x 320
1659,4200569504,Serralheria,ESTRUTURA METALON  340 X 320MM,0,,2025-05-07,2025-06-09,3,METAL ITALO,2025-06-06,340 x 320
1660,4200570702,Porta de Aluminio,PORTA VIDRO REFLECTA BRONZE PUX ABA 146mm BRONZE  754 x 274 mm,0,,2025-05-26,2025-06-10,2,VALTER,2025-06-06,754 x 274 mm
1661,4200570704,Acessorios Avulsos,FECHADURA LA FONTE 277S-45 PRATA,0,,2025-04-14,2025-04-17,1,METALFERCO,2025-04-22,
1662,4200570707,Cabide,CABIDE EXTENSIVEL,0,,,,2,,2025-04-14,930mm
1663,4200570704,Cabide,CABIDE EXTENSIVEL,0,,,,1,,2025-04-14,825mm
1664,4210263505,Acessorios Avulsos,FECHADURA FECHO ROLETE SEM CHAVE,0,,,,1,ESTOQUE,2025-04-15,
1665,4210263505,Acessorios Avulsos,DOBRADICA INVISIVEL 3D 155MM,0,,,,4,ESTOQUE,2025-04-15,
1666,4210263506,Acessorios Avulsos,KIT RO 30,0,,,,2,,2025-04-16,
1667,4210263506,Acessorios Avulsos,2 TRILHOS RM 010 / 1600MM,0,,,,2,,2025-04-16,1600MM
1668,1000000242,Acessorios Avulsos,ESCORREDOR DE LOUÇAS PRETO,0,,,,0,ESCRITORIO,2025-05-08,
1669,4210263504,Acessorios Avulsos,FECH. HASTE PARA 5 GAVETAS,0,,2025-04-11,2025-04-14,1,LEO MADEIRAS,2025-04-14,1000mm
1670,4210272602,Acessorios Avulsos,GRAPA EM METALON P/MESA      300 MM,0,,2025-04-29,,2,METAL ITALO,2025-05-06,300mm
1671,4210263502,Acessorios Avulsos,SAPATINHA U 15MM PRETA,0,,,,2,ESTOQUE,2025-05-09,
1672,4200571701,Acessorios Avulsos,PUX. ALÇA OBILL BRONZE FOSCO,0,,2025-05-08,2025-05-20,7,ESCRITORIO,2025-05-14,256mm
1673,4200571701,Acessorios Avulsos,PUX. ALÇA OBILL BRONZE FOSCO,0,,2025-05-08,2025-05-20,8,ESCRITORIO,2025-05-14,160mm
1674,4200571702,Acessorios Avulsos,FECHADURA COM CHAVE CROMADA 1 LADO,0,,,,1,ESCRITORIO,2025-05-08,
1675,4220841102,Porta de Aluminio,PORTA ESPELHO PRATA 924 X658 PERFIL ALUMINIO FINO PRATA  PUX. ABA 10cm,0,,2025-05-26,2025-06-10,2,VALTER,2025-06-12,924x658
1676,4210161501,Acessorios Avulsos,PUX. FACETATO SUPRA NATURAL + PONT. CROMO ACETINADA - 4 barras e 15 pares ponteira,0,,,,1,ESTOQUE,2025-05-13,3000mm
1677,4210161502,Acessorios Avulsos,PUX. FACETATO SUPRA NATURAL + PONT. CROMO  ACETINADA - 1 BARRA E 3 PARES PONTEIRAS,0,,,,1,ESTOQUE,2025-05-13,3000mm
1678,4210161502,Porta de Aluminio,PORTA ESPELHO PRATA PERFIL ZERO PRATA PASSANTE 1063 X 334 MM,0,,2025-05-07,2025-05-22,1,VALTER,2025-05-28,
1679,4210161502,Vidro / Espelho,VIDRO 8mm 160 X 147 MM,0,,2025-05-07,2025-05-22,4,VALTER,2025-05-20,160x147
1680,4210161503,Acessorios Avulsos,PUX. FACETATO SUPRA NATURAL + PONT. CROMO  ACETINADA - 1 BARRA E 4 PARES PONTEIRAS,0,,,,1,ESTOQUE,2025-05-13,3000mm
1681,4200571702,Acessorios Avulsos,DOBRADIÇA INVISIVEL 3D 150MM,0,,,,4,ESTOQUE,2025-04-28,
1682,4210161502,Porta de Aluminio,PORTA ESPELHO PRATA PERFIL ZERO PRATA PASSANTE 1063 X 335 MM,0,,2025-05-07,2025-05-22,2,VALTER,2025-05-28,
1683,4210265401,Porta de Aluminio,VIDRO REFLECTA BRONZE PERF FINO PRETO E PUX ABA PRATA,0,,2025-05-13,2025-05-28,1,VALTER,2025-05-28,346X586
1684,4220760002,Acessorios Avulsos,PUXADOR PONTO IL808 COBRE VELHO,0,,2025-05-06,2025-05-09,9,PAES LEME,2025-05-15,
1685,4210265401,Acessorios Avulsos,SUPORTE GANCHO P/ VASSOURA,0,,,,1,ESTOQUE,2025-05-02,
1686,4210265402,Porta de Aluminio,DESLIZ. ESPELHO PRATA PERFIL ALUM FINO E PUX 098 PRATA 854 X 625 MM,0,,2025-05-13,2025-05-28,2,VALTER,2025-05-28,854X625
1687,4200571901,Acessorios Avulsos,PUXADOR HASTE 224,0,,,,4,ESCRITORIO,2025-05-02,
1688,4200541401,Porta de Aluminio,PORTA ALUM PRATA VIDRO REFLECTA BRONZE PUX FIRENZE 82MM 556 X 297 MM,0,,2025-05-19,2025-06-03,2,VALTER,2025-06-05,556x297
1689,4200541404,Porta de Aluminio,PORTA ALUM PRATA ESPELHO PRATA,0,,2025-05-19,2025-06-03,2,VALTER,2025-06-05,913x469
1690,4200569501,Vidro / Espelho,ESPELHO 4mm 852 X 369MM,0,,2025-05-07,2025-05-22,1,VALTER,2025-05-20,852 X 369 MM
1691,4200569501,Acessorios Avulsos,DOBRADICA 3D PEQ DE 1 PINO,0,,,,3,ESTOQUE,2025-05-07,
1692,4210268703,Acessorios Avulsos,FECHADURA FECHO ROLETE CHAVE DE 1 LADO PRETO,0,,,,1,ESCRITÓRIO,2025-05-08,
1693,4210268703,Acessorios Avulsos,FECHADURA FECHO ROLETE S/ CHAVE (ÁREA INTIMA-CORREDOR),0,,,,1,ESTOQUE,2025-05-08,
1694,4210268704,Porta de Aluminio,PT PASSANTE DE GIRO PERFIL OCULTO  PRATA ESPELHO 990 X 437,0,,2025-05-13,2025-05-28,2,VALTER,2025-06-05,990 X 437
1695,4210268705,Serralheria,ESTRUTURA METALON - MOLDURA BARRA CHATA,0,,2025-05-16,2025-06-16,1,METAL ITALO,2025-06-06,
1696,4210268705,Vidro / Espelho,ESPELHO OVAL,0,,,,1,VALTER,2025-06-18,
1697,4210268707,Acessorios Avulsos,FECHADURA FECHO ROLETE PRETO C/ CHAVE 1 LADO,0,,,,1,ESCRITORIO,2025-06-10,
1698,4210268707,Tapeçaria,CABECEIRA ESTOFADA - CÓD:  CEDRO 02,0,,2025-05-14,2025-05-30,1,RD TAPEÇARIA,2025-05-30,
1699,4210268711,Porta de Aluminio,PORTA ESPELHO PASSANTE C/ ESPELHO E PERFIL OCULTO PRATA   551 X 473,0,,2025-05-13,2025-05-28,2,VALTER,2025-06-05,551 X 473
1700,4200574501,Porta de Aluminio,PORTA  VIDRO INCOLOR PERF ALUM PRATA E PUX ABA 146 PRATA  816 X 472,0,,2025-05-13,2025-05-28,2,VALTER,2025-06-05,816 X 472
1701,4200572202,Acessorios Avulsos,SUPORTE VASSOURAS,0,,,,1,ESTOQUE,2025-05-09,
1702,4220867301,Acessorios Avulsos,PUXADOR FIRENZE 82MM PRATA,0,,,,11,ESTOQUE,2025-05-09,
1703,4220867302,Porta de Aluminio,PORTAS VIDRO INCOLOR PERF ALUM PRETO E PUX ABA PRETO 746 X 277 MM,0,,2025-05-26,2025-06-10,2,VALTER,2025-06-06,746x277
1704,4220867304,Porta de Aluminio,PORTA ESPELHO PRATA PERF ALUM FINO S/ PUX 848 X 382 MM,0,,2025-05-26,2025-06-10,2,VALTER,2025-06-06,848x382
1705,4210268707,Acessorios Avulsos,DOBRADIÇA INVISIVEL 3D,0,,,,4,ESTOQUE,2025-05-12,150MM
1706,4210268711,Porta de Aluminio,PORTA ESPELHO PASSANTE C/ ESPELHO E PERFIL OCULTO PRATA   551 X 476,0,,2025-05-13,2025-05-28,1,VALTER,2025-06-05,551 X 476
1707,4200541403,Porta de Aluminio,PORTA DE ALUM. PRATA ESPELHO PRATA PX GOLA 2370 X 835 MM,0,,2025-05-19,2025-06-03,1,VALTER,2025-06-05,2370x835
1708,4210268704,Vidro / Espelho,ESPELHO  988 X 258 X 4MM,0,,2025-05-13,2025-05-28,1,VALTER,2025-06-05,988x258
1709,4200572903,Porta de Aluminio,PORTA DE ALUM. FINO PRATA ESPELHO PRATA PASSANTE 911 X 319 MM,0,,2025-05-19,2025-06-03,2,VALTER,2025-06-05,911x319
1710,4200541401,Porta de Aluminio,PORTA ALUM PRATA VIDRO REFLECTA BRONZE PUX FIRENZE 82MM 556 X 353 MM,0,,2025-05-19,2025-06-03,2,VALTER,2025-06-05,556x353
1711,4200570704,Acessorios Avulsos,KIT RO 82 COM AMORTECEDOR 2 LADOS,0,,,,1,VALTER,,
1712,4210268706,Vidro / Espelho,VIDRO CANELADO 639 X 273 X 4MM INCOLOR,0,,2025-05-19,2025-06-03,2,VALTER,2025-06-03,639x268
1713,4210268706,Vidro / Espelho,VIDRO CANELADO 639 X 268 X 4MM INCOLOR,0,,2025-05-19,2025-06-03,4,VALTER,2025-06-03,639x273
1714,4210268706,Vidro / Espelho,VIDRO CANELADO 813 X 718 X 4MM INCOLOR,0,,2025-05-19,2025-06-03,2,VALTER,2025-06-03,813x718
1715,4210268706,Acessorios Avulsos,PUXADOR PONTO REDONDO PRETO,0,,,,15,ESCRITORIO,2025-05-22,
1716,4210268706,Acessorios Avulsos,BARRA DE FERRO CANTONEIRA L GROSSA 15 X 15MM,0,,2025-05-21,2025-05-23,2,TRIAÇO,2025-05-23,3800 X 15 X 15MM L
1717,4210275201,Acessorios Avulsos,SUPORTE MÃO FRANCESA BALS BRANCO 3250MM,0,,2025-05-19,2025-05-30,25,BALS,2025-05-26,350MM
1718,4210268701,Acessorios Avulsos,SUPORTE MÃO FRANCESA  300MM,0,,2025-05-19,2025-05-30,10,BALS,2025-05-26,300MM
1719,4200574001,Porta de Aluminio,PORTA PERFIL PRETO E VIDRO REFLECTA PRATA  946 X 447,0,,2025-05-26,2025-06-10,2,VALTER,2025-06-06,946x447
1720,4200574001,Acessorios Avulsos,GAVETA ORGANIZADORA - 470mm x 400mm,0,,2025-06-02,2025-06-06,3,METAIS ADR,2025-06-09,
1721,4200574001,Acessorios Avulsos,LIXEIRA SIMPLES BLINDADA - MOD: 2066,0,,,,1,ESTOQUE,2025-05-19,
1722,4200574001,Acessorios Avulsos,PORTA TEMPERO HETTICH,0,,,,1,ESTOQUE,2025-05-19,
1723,4200574002,Acessorios Avulsos,SUPORTE MÃO FRANCESA - 400MM - BRANCO,0,,,,12,ESTOQUE,2025-05-30,
1724,4200574002,Acessorios Avulsos,SUPORTE MÃO FRANCESA - 300MM - BRANCO,0,,,,2,ESTOQUE,2025-05-30,
1725,4210274801,Acessorios Avulsos,FACETATO SUPRA PREO - BARRA 3 MTS,0,,,,2,VALTER,,
1726,4210274801,Acessorios Avulsos,PONTEIRA FACETATO SUPRA PRETO - PAR,0,,,,9,VALTER,,
1727,4210275011,Acessorios Avulsos,PUXADOR CONCHA COLONIAL 96MM - DOURADO,0,,2025-06-02,2025-06-12,6,FORMATTO PUXADORES,2025-06-09,
1728,4210268703,Acessorios Avulsos,DOBRADICA INVISIVEL 3D,0,,,,8,ESCRITORIO,2025-05-23,
1729,4210268701,Acessorios Avulsos,SUPORTE MÃO FRANCESA  600MM,0,,2025-05-26,2025-05-30,15,mercado livre,2025-05-28,600 MM
1730,4210268701,Vidro / Espelho,VIDRO CANELADO 818 X 558  X 4MM,0,,2025-05-26,2025-06-10,2,VALTER,,818 X 558
1731,4210268701,Acessorios Avulsos,3800 FERRO CANTONEIRA L 3800 X 15 X 15MM,0,,2025-05-20,2025-05-23,0,TRIAÇO,2025-05-23,3800 X15 X 15MM
1732,4210275201,Serralheria,SUPORTE INVISIVEL BANCADA,0,,2025-05-20,2025-06-20,1,METAL ITALO,2025-06-06,
1733,4210275405,Porta de Aluminio,PORTA PERFIL FINO ALUM PRATA ESPELHO PRATA,0,,2025-06-10,2025-06-25,2,VALTER,2025-07-01,847x317
1734,4210275407,Porta de Aluminio,PORTA PERFIL FINO ALUM PRATA E ESPELHO PRATA,0,,2025-06-10,2025-06-25,2,VALTER,2025-07-01,847x374
1735,4200543501,Porta de Aluminio,PORTA BASC. VIDRO REFLECTA PRATA E PERFIL ALUM PRETO  294 X 876,0,,2025-06-10,2025-06-25,2,VALTER,2025-07-01,294x876
1736,4200543501,Acessorios Avulsos,PUXADOR FACETATO PRETO,0,,,,4,VALTER,,
1737,4200543501,Acessorios Avulsos,PONTEIRA FACETATO PRETO,0,,,,12,VALTER,,
1738,4200543502,Vidro / Espelho,PRATELEIRO VIDRO INCOLOR 8MM 845 X 400 MM,0,,2025-06-13,2025-06-28,1,VALTER,2025-07-01,845 X 400
1739,4200543502,Acessorios Avulsos,SUPORTE PRATELEIRA VIDRO 8MM,0,,,,4,ESTOQUE,2025-06-25,
1740,4200543504,Acessorios Avulsos,PORTA DESLIZANTE ESPELHO BRONZE E PERFIL ALUM FINO BRONZE 2250 x 675 MM,0,,2025-06-16,2025-06-26,2,VALTER,2025-07-01,2250X675
1741,4200543504,Acessorios Avulsos,PONTEIRA PUXADOR FACETATO BRONZE 1002,0,,,,10,estoque,2025-06-17,
1742,4200543504,Acessorios Avulsos,PUXADOR FACETATO BRONZE 1002,0,,,,5,estoque,2025-06-17,
1743,4210274902,Acessorios Avulsos,FECHO ROLETE CHAVE 1 LADO - 1025,0,,,,1,ESCRITÓRIO,2025-06-02,
1744,4210274902,Serralheria,SABONETEIRA EM METALON,0,,2025-06-02,2025-07-02,1,METAL ITALO,2025-07-04,
1745,4210274901,Acessorios Avulsos,SISTEMA SEQUENZIATO / KIT RO 82 TOP COM AMORTECEDOR 40 80 KG,0,,2025-06-17,,0,,2025-07-09,
1746,4210274901,Porta de Aluminio,PORTAS CRIST VIDRO REFLECTA BRONZE PX PERFIL FINO BRONZE 2534 X 492,0,,2025-06-10,2025-06-25,2,VALTER,2025-07-01,2534 X 492
1747,4210274901,Vidro / Espelho,ESPELHO PRATA  - FUNDO CRISTALEIRA 2504 X 984 X 4MM,1,,2025-06-13,2025-06-28,1,VALTER,,2504 X 984
1748,4210274901,Vidro / Espelho,PRATELEIRA EM VIDRO INCOLOR  1007 X 400 X 8MM,0,,2025-06-13,2025-06-28,6,VALTER,2025-07-01,1007 X 400
1749,4210274401,Porta de Aluminio,PERIL ALM. PRETO PX ABA 82 MM VIDRO CANELADO 2124 X 332 MM,0,,2025-06-10,2025-06-25,2,VALTER,2025-07-01,2124X332
1750,4210275001,Porta de Aluminio,PORTA VIDRO REFLECTA BRONZE PERFIL FINO E PUX ABA 100MM,0,,2025-06-03,2025-06-18,1,VALTER,2025-06-12,2079X516
1751,4210274901,Acessorios Avulsos,KIT PIVOTANTE 50KG PRETO / PERSIANA VERTICAL,0,,2025-06-06,2025-06-11,16,MERCADO LIVRE,2025-06-10,
1752,4210274403,Porta de Aluminio,PERFIL ALUM . PRETO VIDRO INCOLOR PX ABA 82 MM  2309 X 476 MM,0,,2025-06-10,2025-06-25,1,VALTER,2025-07-01,2309X476
1753,4210274902,Acessorios Avulsos,DOBRADIÇA INVISIVEL 3D,0,,,,12,ESCRITORIO,2025-06-09,150MM
1754,4210274902,Acessorios Avulsos,FECHO ROLETE COMUM,0,,,,2,ALMOXARIFADO,2025-06-09,
1755,4200573115,Porta de Aluminio,PORTA DESLIZ. PERFIL ALUM. FINO 098 E ESPELHO PRATA  2580 X 778,0,,2025-06-30,2025-07-15,1,VALTER,2025-07-31,2580x778
1756,4200573117,Acessorios Avulsos,FECHO ROLETE SEM CHAVE,0,,,,1,ESTOQUE,2025-06-13,
1757,4200573113,Porta de Aluminio,PORTA DESLIZ. PERFIL ALUM. FINO 098 E ESPELHO PRATA  2580 x 773,0,,2025-06-30,2025-07-15,1,VALTER,2025-07-31,2580X773
1758,4200573118,Porta de Aluminio,PORTA DE GIRO PERFIL FINO ALUM. BRONZE E ESPELHO REFLECTA BRONZE COM PUX. FACETATO BRONZE,0,,2025-06-30,2025-07-15,10,VALTER,2025-08-06,
1759,4200573118,Acessorios Avulsos,CABIDE EXTENSÍVEL FGVTN - 4 UNID 1010 E 1 890 (VÃO LIVRE),0,,,,5,FGVTN,2025-07-08,
1760,4200573118,Acessorios Avulsos,PORTA CINTO E GRAVATA EXTENSÍVEL - EURO - PRETO,5,950.0,2025-06-24,2025-06-25,2,MERCADO LIVRE,2025-07-09,
1761,4210275701,Porta de Aluminio,PORTA VIDRO REFLECTA BRONZE PERFIL BRONZE FINO E PUX FINO 2574 X 467 MM,0,,2025-06-30,2025-07-15,4,VALTER,2025-07-24,
1762,4210275701,Vidro / Espelho,TAMPO VIDRO INCOLOR 8MM  1050 X 602 MM,0,,2025-07-15,2025-07-30,1,VALTER,2025-07-31,1050X602
1763,4210275703,Porta de Aluminio,PORTA VIDRO REFLECTA BRONZE PERFIL BRONZE FINO E PUXADOR FINO 2574 X 437 MM,0,,2025-06-30,2025-07-15,4,VALTER,2025-07-24,
1764,4210276801,Porta de Aluminio,PORTA DESLIZ. PERFIL FINO ALUMINIO PRATA E ESPELHO - PUX ABA 100,0,,2025-06-30,2025-07-15,2,VALTER,2025-07-31,
1765,4210276301,Acessorios Avulsos,SUPORTE VASSOURA,0,,,,1,ESTOQUE,2025-06-16,
1766,4200575101,Acessorios Avulsos,PUXADOR ORION P33 DOURADO - ZEN,7,7179.0,2025-06-19,2025-07-02,4,DONNA FERRAGENS,2025-07-22,
1767,4200575101,Acessorios Avulsos,"SISTEMA ESCAMOTEAVEL SENSYS 8631I PROF CANECO 12,5 DIAMETRO 35 PORTAS GROSSAS ÂNGULO 95GRAU",0,,,,2,BIGFER,,500MM
1768,4200573001,Porta de Aluminio,PORTA VIDRO REFLECTA PRATA PERFIL ALUM. FINO E PUX. FACETATO PRETO RM-183   2335 X 353,0,,2025-06-30,2025-07-15,2,VALTER,2025-07-31,2335x353
1769,4200570703,Porta de Aluminio,PORTA ALUM. PERFIL FINO PRATA E VIDRO REFLECTA PRATA 2057 X 383 MM,0,,2025-07-15,2025-07-30,2,VALTER,,2057X383
1770,4200570703,Acessorios Avulsos,LIXEIRA SIMPLES DESLIZANTE BLINDADA - MOD. 2066,0,,,,1,ESTOQUE,2025-06-16,
1771,4200570703,Acessorios Avulsos,DIVISOR DE TALHER KR-6,0,,,,2,ESTOQUE,2025-06-16,
1772,4200570705,Porta de Aluminio,PORTA ALUM. PERFIL FINO PRETO VIDRO INCOLOR E PUX ABA 146 401 X 1191 MM,0,,2025-07-15,2025-07-30,4,VALTER,,
1773,4200570705,Vidro / Espelho,PRATELEIRA DE VIDRO 8MM  506 X 769 MM,0,,2025-07-15,2025-07-30,2,VALTER,,506X769
1774,4200570701,Porta de Aluminio,PORTA VIDRO REFLECTA PRATA PERFIL FINO ALUM. PRATA E PUX. ABA 146,0,,2025-06-30,2025-07-15,6,VALTER,,1096x466
1775,4200570701,Acessorios Avulsos,LIXEIRA SIMPLES DESLIZANTE BLINDADA - MOD. 2066,0,,,,1,ESTOQUE,2025-06-16,
1776,4200570701,Vidro / Espelho,VIDRO FRENTE DE GAVETA 4MM,0,,2025-07-15,2025-07-30,2,VALTER,,420X105
1777,4210275703,Porta de Aluminio,PORTA VIDRO REFLECTA BRONZE PERFIL BRONZE FINO E PUXADOR FINO 2574 X 357 MM,0,,2025-06-30,2025-07-15,4,VALTER,2025-07-24,
1778,4210275703,Porta de Aluminio,PORTA VIDRO REFLECTA BRONZE PERFIL BRONZE FINO E PUXADOR FINO 2574 X 426 MM,0,,2025-06-30,2025-07-15,1,VALTER,2025-07-24,
1779,4210275703,Porta de Aluminio,PORTA VIDRO REFLECTA BRONZE PERFIL BRONZE FINO E PUXADOR FINO 2574 X 424 MM,0,,2025-06-30,2025-07-15,1,VALTER,2025-07-24,
1780,4210274901,Serralheria,METALON PARA PORTA  2435 X 1910 X 20 X 20,0,,2025-07-02,,1,BRITO,,2435 X 1910
1781,4210274901,Serralheria,METALON PARA PORTA  2350 X 1010 X 20 X 20,0,,2025-07-02,,1,BRITO,,2350 X 1010
1782,4210275701,Porta de Aluminio,PORTA VIDRO REFLECTA BRONZE PERFIL BRONZE FINO E PUX FINO 2574 X 446 MM,0,,,,2,VALTER,2025-07-24,
1783,4210275701,Porta de Aluminio,PORTA VIDRO REFLECTA BRONZE PERFIL BRONZE FINO E PUX FINO 2574 X 424 MM,0,,2025-06-30,2025-07-15,2,VALTER,2025-07-24,
1784,4210275701,Porta de Aluminio,PORTA VIDRO REFLECTA BRONZE PERFIL BRONZE FINO E PUX FINO 2574 X 484 MM,0,,2025-06-30,2025-07-15,3,VALTER,2025-07-24,
1785,4210275701,Porta de Aluminio,PORTA VIDRO REFLECTA BRONZE PERFIL BRONZE FINO E PUX FINO 2574 X 485 MM,0,,2025-06-30,2025-07-15,3,VALTER,2025-07-24,
1786,4210275701,Porta de Aluminio,PORTA VIDRO REFLECTA BRONZE PERFIL BRONZE FINO E PUX FINO 2574 X 486 MM,0,,2025-06-30,2025-07-15,1,VALTER,2025-07-24,
1787,4210275708,Acessorios Avulsos,TRILHO CREMALHEIRA RASGO SIMPLES 200CM - PRETO (UNIDADE),0,,2025-06-24,2025-06-27,4,MERCADO LIVRE,2025-06-26,2MTS
1788,4210276801,Acessorios Avulsos,FECHO TOQUE ALUMINIO,0,,2025-06-23,,1,MERCADO LIVRE,2025-06-24,
1789,4210275708,Acessorios Avulsos,SUPORTE PRATELEIRA COM ABA 35CM - PRETO (PAR),0,,2025-06-24,2025-06-27,20,MERCADO LIVRE,2025-06-26,
